AUS,1965,1830654988
IDN,2013,1816656228
PRT,1967,1816396715
MKD,1997,1814091429
AUS,1962,1810055626
BFA,1975,1800160000
HTI,1977,1800112500
HTI,1972,1800088950
PRT,1969,1782836560
AUS,1961,1768001466
HTI,1973,1750094100
HTI,1971,1750083844
BGR,1999,1724288102
BFA,1972,1700160800
HTI,1976,1700109500
BFA,1971,1697180640
CHN,1985,1695493086
PRT,1976,1686816200
PRT,1966,1682021068
IDN,2012,1680443096
HTI,1974,1650099200
ERI,1997,1650001134
BFA,1970,1648160420
AUS,1964,1632512974
MKD,1998,1631187793
PRT,1964,1629097800
CHN,1984,1609546685
BFA,1969,1600150200
BFA,1974,1600129500
HTI,1975,1600104350
AUS,1963,1598637988
PRT,1968,1598388826
PRT,1963,1595038588
IDN,2011,1587587477
JOR,1998,1581162000
PRT,1965,1570618081
PRT,1962,1564057900
JOR,1990,1556013000
BFA,1968,1550140000
CHN,1983,1548091652
ERI,1996,1540003696
PRT,1961,1532037500
ERI,1995,1530003300
JOR,2004,1529128500
HTI,1970,1525078600
JOR,1989,1523015000
ERI,1994,1520003000
BGR,2000,1514902184
ERI,1993,1510002500
BGR,1997,1503476727
BFA,1967,1500139750
HTI,1980,1500113000
HTI,1969,1485073450
JOR,2000,1484116500
BGR,1998,1482595129
JOR,2003,1476505300
ARE,2009,1475054000
CHN,1982,1458652582
JOR,2001,1457942750
BFA,1966,1450149700
HTI,1968,1445069201
JOR,2002,1433343000
MKD,2004,1432529956
IDN,2009,1406866425
HTI,1967,1405067192
CHN,1981,1404055148
BFA,1973,1400130500
BFA,1965,1400129400
ARE,2011,1386849000
IDN,2010,1369827727
CHN,1980,1367831698
HTI,1966,1367183255
ARE,2010,1350685000
HTI,1965,1330063550
MKD,1999,1315200178
HTI,1964,1300062000
IDN,2007,1293710721
MKD,2000,1289229350
HTI,1963,1280060350
JOR,1988,1279016000
IDN,2008,1271804583
